name,address,city,latitude,longitude,phone,website,rating,reviews_count,price_range,source
مقهى القصر,,Safi,32.3077411,-9.228264,,,,0,,openstreetmap
California,,Safi,32.2858408,-9.2287755,,,,0,,openstreetmap
الدكدادي,,Safi,32.3094132,-9.2261488,,,,0,,openstreetmap
oscor,,Safi,32.2899789,-9.2274493,,,,0,,openstreetmap
Restaurent Maistro (Safi ),,Safi,32.2914855,-9.2323406,,,,0,,openstreetmap
café plateau (Safi ),,Safi,32.2934807,-9.2353286,,,,0,,openstreetmap
Cafe Glacier Asala (Safi ),,Safi,32.2932586,-9.2337837,,,,0,,openstreetmap
Café ElFarass,,Safi,32.2823884,-9.2277963,,,,0,,openstreetmap
Widady,,Safi,32.2813998,-9.2290135,,,,0,,openstreetmap
snack saada wydadi,,Safi,32.2813409,-9.2290993,,,,0,,openstreetmap
Zenith,,Safi,32.2946736,-9.2332854,,,,0,,openstreetmap
Café Requin Bleu,,Safi,32.2901933,-9.2212528,,,,0,,openstreetmap
café benaychour,,Safi,32.2621503,-9.2483074,,,,0,,openstreetmap
café ouazzani,,Safi,32.2615857,-9.2483956,,,,0,,openstreetmap
SafCity,Avenue Moulay Ismail,Safi,32.2942668,-9.2290695,,,,0,,openstreetmap
Niagara,Avenue Moulay Ismail,Safi,32.2943105,-9.2290534,,,,0,,openstreetmap
TACO,rue taib benhima,Safi,32.2937918,-9.2336536,+212524621818,,,0,,openstreetmap
La cascade,,Safi,32.2939984,-9.2332249,,,,0,,openstreetmap
Café Riyad,,Safi,32.2937241,-9.2337222,,,,0,,openstreetmap
Tartine,,Safi,32.2942138,-9.2333252,,,,0,,openstreetmap
Café Rihab,Avenue de la Liberté شارع الحرية,Safi,32.2919004,-9.2324509,,,,0,,openstreetmap
Café Rihab مقهى الرحاب,Avenue de la Liberté شارع الحرية,Safi,32.2934081,-9.2332457,,,,0,,openstreetmap
Café Le Jardin,,Safi,32.301729,-9.2373076,,,,0,,openstreetmap
Café Dourcas,Avenue Lafkih El Haskouri,Safi,32.3222494,-9.2258164,,,,0,,openstreetmap
Addahabiya,,Safi,32.2905668,-9.2396687,,,,0,,openstreetmap
Café Colibris,,Safi,32.2905389,-9.2410521,,,,0,,openstreetmap
مول بانيني,,Safi,32.2564753,-9.2516599,,,,0,,openstreetmap
Café Jour Et Nuit,,Safi,32.2938983,-9.2342023,,,,0,,openstreetmap
Pattiserie,,Safi,32.2913064,-9.2428478,,,,0,,openstreetmap
boulangerie & patisserie OUKAIMDEN,Avenue Sidi Mohamed Ben Abdellah,Safi,32.2936092,-9.2347085,,,,0,,openstreetmap
Cafe Alyassamine,,Safi,32.3210051,-9.2302843,,,,0,,openstreetmap
Café Mzoughen,,Safi,32.324998,-9.2318534,,,,0,,openstreetmap
Café Ocean,,Safi,32.3231208,-9.2588919,+212524667766,,,0,,openstreetmap
Calypso Medina,كرنيش آسفي,Safi,32.2926452,-9.2452191,,,,0,,openstreetmap
wzanifood,Avenue Ennasr شارع النصر,Safi,32.3175365,-9.2286801,+212660872989,https://www.instagram.com/wzanifood?igsh=OHBsZmF5dml6cWho,,0,,openstreetmap
Mouchoirs fish,,Safi,32.3091987,-9.241233,,,,0,,openstreetmap
Cafe des Rempapts,,Safi,32.2988428,-9.2429271,,,,0,,openstreetmap
Pizzeria street,,Safi,32.282465,-9.231894,,,,0,,openstreetmap
مقهى ياسمين,,Safi,32.281575,-9.23427,,,,0,,openstreetmap
Café France,,Safi,32.291007,-9.242887,,,,0,,openstreetmap
Avocat,rue ibn battouta,Safi,32.2954441,-9.2280465,,,,0,,openstreetmap
Cappucino Café & Restaurant,Sidi Bouzid,Safi,32.3228356,-9.2582315,+212693239874,https://le-menu.ma/fr/safi/cappuccino?utm_source=cappuccino__safi&utm_medium=openstreetmap&utm_campaign=Open+Street+Map,,0,,openstreetmap
Sawarma,,Sakaka,29.9750838,40.1903367,,,,0,,openstreetmap
Kudu,,Sakaka,29.9639821,40.1962636,,,,0,,openstreetmap
هرفي,,Sakaka,29.9331904,40.1876159,,,,0,,openstreetmap
الطازج,,Sakaka,29.9324013,40.1866155,,,,0,,openstreetmap
مطعم هرفي,الملك سعود,Sakaka,29.9722873,40.1986077,,,,0,,openstreetmap
ماكدونالدز,,Sakaka,29.9592203,40.2045316,,,,0,,openstreetmap
دانكن دونات,,Sakaka,29.9699887,40.2231895,,,,0,,openstreetmap
مطعم النافورة,,Sakaka,29.9850272,40.2157697,,,,0,,openstreetmap
شاورمر,,Sakaka,29.9766102,40.2146875,,,,0,,openstreetmap
بيت الشواية,,Sakaka,29.9600217,40.2078342,,,,0,,openstreetmap
حاشي باشا,,Sakaka,29.9644375,40.2218795,,,,0,,openstreetmap
تراث الجوف,,Sakaka,29.9467709,40.2258918,,,,0,,openstreetmap
دومينوز بيتزا,,Sakaka,29.9591373,40.2050833,,,,0,,openstreetmap
ميسترو,,Sakaka,29.9591764,40.2054238,,,,0,,openstreetmap
فرسان الشام,,Sakaka,29.9790106,40.1856365,,,,0,,openstreetmap
عنوان القهوة,,Sakaka,29.979622,40.1831763,,,,0,,openstreetmap
قصر العيشان التراثي,,Sakaka,29.9585984,40.2069479,,,,0,,openstreetmap
شاورما لايف,,Sakaka,29.959102,40.2064272,,,,0,,openstreetmap
سيجنتشر,,Sakaka,29.95915,40.2064913,,,,0,,openstreetmap
ليترسيزر,,Sakaka,29.9323377,40.1863535,,,,0,,openstreetmap
كوزو,,Sakaka,29.9721514,40.1885083,,,,0,,openstreetmap
CH,,Sakaka,29.9764669,40.1903018,,,,0,,openstreetmap
فل ستوب,,Sakaka,29.9506058,40.1887642,,,,0,,openstreetmap
لؤلوة الجوف,,Sakaka,29.9780537,40.204187,,,,0,,openstreetmap
الاحلام,,Sakaka,29.966436,40.2154225,,,,0,,openstreetmap
Elm,,Sakaka,29.9735393,40.1997734,,,,0,,openstreetmap
بنز,,Sakaka,29.9598414,40.2075186,,,,0,,openstreetmap
ليالي الشام,,Sakaka,29.9777682,40.2034281,,,,0,,openstreetmap
لفيدا,,Sakaka,29.9935974,40.2091128,,,,0,,openstreetmap
الوطني,,Sakaka,29.9894147,40.2137809,,,,0,,openstreetmap
البركة,,Sakaka,29.9997154,40.2112294,,,,0,,openstreetmap
شيكاندي,,Sakaka,29.9956349,40.2090886,,,,0,,openstreetmap
سرايا,,Sakaka,29.9950782,40.2091155,,,,0,,openstreetmap
اطلالة الشاي,,Sakaka,29.9553687,40.1901278,,,,0,,openstreetmap
مستر عنب,,Sakaka,29.9747806,40.1903256,,,,0,,openstreetmap
التنور,,Sakaka,29.9747043,40.1903064,,,,0,,openstreetmap
كانتون,,Sakaka,30.0035668,40.2119753,+966920000129,https://canton-express.com,,0,,openstreetmap
T Grill Restaurant Salmiya,"Near Mahameed and Pizza Hut, Old Souk, Bareh Salem Street, Salmiya, Kuwait",Salmiya,29.333757,48.058473199999995,,,4.8,0,,google_places
Freej Swaeleh,"؛83Q9+672، Salem Al Mubarak St, Salmiya, Kuwait",Salmiya,29.338990799999998,48.0681655,,,4.3,0,,google_places
Babel,"Arabian Gulf St, Salmiya, Kuwait",Salmiya,29.344656999999998,48.073955999999995,,,4.3,0,,google_places
Asha's,"Boulevard, Salmiya, Kuwait",Salmiya,29.3305423,48.0764746,,,4.8,0,,google_places
Jamawar | مطعم جاماوار الهندي,"140 Hamad Al-Mubarak St, Salmiya 22003, Kuwait",Salmiya,29.346452099999997,48.0938717,,,4.6,0,,google_places
Dar Hamad,"Baghdad St. 5 Ln, Salmiya, Kuwait",Salmiya,29.3392577,48.0600636,,,4.3,0,,google_places
Misk Restaurant,"Terrace Mall, Salmiya, Kuwait",Salmiya,29.347290899999997,48.0859832,,,4.4,0,,google_places
Albatroun Restaurant - مطعم البترون,"83PR+MW9, Salmiya, Kuwait",Salmiya,29.336477799999997,48.0921122,,,4.7,0,,google_places
Mughal Mahal Exotica,"Terrace Mall, Salem Al Mubarak St, Salmiya 20002, Kuwait",Salmiya,29.3472504,48.086038099999996,,,4.8,0,,google_places
Mughal Mahal Salmiya Marina Plaza,"Salem Al Mubarak Street Block 7 5th Floor, Marina Plaza, Adjacent to Marina Mall, السالمية 20010, Kuwait",Salmiya,29.338334399999994,48.0669592,,,4.6,0,,google_places
Thakkara Restaurant Salmiya,"21 Al Adsani Street 3 Ln, Salmiya, Kuwait",Salmiya,29.325306299999998,48.0591022,,,4.4,0,,google_places
Chicago Resturant,"83WM+7F5, Salem Al Mubarak Street 24 Ln, Salmiya, Kuwait",Salmiya,29.345672999999994,48.083876599999996,,,4.9,0,,google_places
P.F. Chang's,"Al Corniche Club، Arabian Gulf St, Salmiya, Kuwait",Salmiya,29.344238299999997,48.046589399999995,,,4.5,0,,google_places
GIA - Salmiya,"Khaled Complex, St 3, Lane 6, السالمية، Kuwait",Salmiya,29.3377199,48.0508147,,,4.3,0,,google_places
Sufa Salaam Restaurant مطعم صوفا سلام,"Salem Al Mubarak St, Salmiya, Kuwait",Salmiya,29.336152199999997,48.0632412,,,4.7,0,,google_places
Il Terrazzo - Restaurant & Lounge,"Salem Al Mubarak St, Salmiya 36442, Kuwait",Salmiya,29.3429618,48.076065799999995,,,4.2,0,,google_places
مطعم بيت الاسماك,"Baghdad St, Salmiya, Kuwait",Salmiya,29.336885700000003,48.0593989,,,4.2,0,,google_places
Dampa Feast Salmiya,"Souq Salmiya، Al Khansa St, Salmiya, Kuwait",Salmiya,29.328379700000003,48.0804705,,,4.2,0,,google_places
برغر كنغ,,Salmiya,29.3337723,48.0584666,,,,0,,openstreetmap
Burger King,,Salmiya,29.3410454,48.0450609,,,,0,,openstreetmap
Phuket Thai Restaurant,,Salmiya,29.3372848,48.0598457,,,,0,,openstreetmap
Chicken Tikka,,Salmiya,29.3425967,48.0738882,,,,0,,openstreetmap
كولومبوس كافيه,,Salmiya,29.3415309,48.0745442,,,,0,,openstreetmap
برغر كنغ (Burger King),,Salmiya,29.3418926,48.075582,,,,0,,openstreetmap
ماكدونالدز,Salem Al-Mubarak Street,Salmiya,29.3410305,48.0726828,,,,0,,openstreetmap
Marina Thai,,Salmiya,29.3375219,48.0474297,,,,0,,openstreetmap
Pizza Hut,,Salmiya,29.3298373,48.0809404,,,,0,,openstreetmap
بطريق,شارع عبد الكريم الخطابي,Salmiya,29.32555,48.071018,,,,0,,openstreetmap
ستاربكس,,Salmiya,29.3417717,48.0736662,,,,0,,openstreetmap
كباب شاوارما,,Salmiya,29.325917,48.06453,,,,0,,openstreetmap
دانكن دونتس,,Salmiya,29.3256374,48.0580236,,,,0,,openstreetmap
Papa John's,,Salmiya,29.3193982,48.0585922,,,,0,,openstreetmap
كستنة,,Salmiya,29.3276111,48.0678834,,,,0,,openstreetmap
Domino's,,Salmiya,29.3249546,48.0581309,,,,0,,openstreetmap
Dragon Express,,Salmiya,29.3313151,48.0700292,,,,0,,openstreetmap
Subway,,Salmiya,29.342616,48.037143,,,,0,,openstreetmap
Diva's Restaurant,,Salmiya,29.3482713,48.0888698,,,,0,,openstreetmap
Applebee's,,Salmiya,29.3502213,48.0900509,,,,0,,openstreetmap
بيتزا هت (Pizza Hut),,Salmiya,29.3417209,48.0750557,,,,0,,openstreetmap
Kurdo,,Salmiya,29.3340691,48.0920962,,,,0,,openstreetmap
Kono Pizza,,Salmiya,29.3433212,48.0942739,,,,0,,openstreetmap
China Garden Restaurant,,Salmiya,29.3411353,48.0936623,,,,0,,openstreetmap
Mango World,,Salmiya,29.3428281,48.0960307,,,,0,,openstreetmap
Pain Quotidien,,Salmiya,29.3424428,48.0657133,,,,0,,openstreetmap
White Café,,Salmiya,29.339118,48.064752,,,,0,,openstreetmap
Restaurant,,Salmiya,29.3428163,48.08726,,,,0,,openstreetmap
فريج صويلح,,Salmiya,29.3390828,48.0684084,,,,0,,openstreetmap
Babylon Restaurant,شارع بغد اد جادة 2,Salmiya,29.3368074,48.0615317,,,,0,,openstreetmap
Starbucks,شارع بغد اد جادة 2,Salmiya,29.3366616,48.0616565,,,,0,,openstreetmap
Brother Burger,,Salmiya,29.3368073,48.0554988,,,,0,,openstreetmap
Cozy Court Cafe,,Salmiya,29.3375453,48.0586481,,,,0,,openstreetmap
Al-Badawi Coffee,,Salmiya,29.3377187,48.0613736,,,,0,,openstreetmap
Prime & Toast,,Salmiya,29.345647,48.0779391,,,,0,,openstreetmap
Costa Coffee,,Salmiya,29.3470837,48.0856879,,,,0,,openstreetmap
New baba Restaurant,Hamad Al Mubarak Street,Salmiya,29.3439482,48.0901244,,,,0,,openstreetmap
Ladies Saloon,9,Salmiya,29.3343767,48.057848,,,,0,,openstreetmap
Kibbeh W'bas,,Salmiya,29.3339658,48.0571877,,,,0,,openstreetmap
House Bucks,,Salmiya,29.3335863,48.057141,,,,0,,openstreetmap
Special Degucci,,Salmiya,29.3334919,48.0568904,,,,0,,openstreetmap
Atlantis Palace,,Salmiya,29.3335308,48.0567672,,,,0,,openstreetmap
Anatolia,,Salmiya,29.3334604,48.0566632,,,,0,,openstreetmap
Time Out,,Salmiya,29.3361267,48.0726193,,,,0,,openstreetmap
Shrimpy,,Salmiya,29.3434589,48.0896351,,,,0,,openstreetmap
Mabrook Al Salmiya Indian Restaurant,,Salmiya,29.3394927,48.093311,,,,0,,openstreetmap
Superstar Juice,,Salmiya,29.339404,48.0936867,,,,0,,openstreetmap
Alameed Coffee,,Salmiya,29.3255114,48.0855064,,,,0,,openstreetmap
Cafe Bazza,,Salmiya,29.3313609,48.0796356,,,,0,,openstreetmap
Appetizer,,Salmiya,29.3333724,48.0755156,,,,0,,openstreetmap
Red Castle Restaurant,,Salmiya,29.3397309,48.0909555,,,,0,,openstreetmap
Hungry Bunny,,Salmiya,29.3384709,48.0888846,,,,0,,openstreetmap
تاكو بل,,Salmiya,29.3392723,48.085217,,,,0,,openstreetmap
Cake & Bake,,Salmiya,29.3392138,48.0852841,,,,0,,openstreetmap
بازوكا,,Salmiya,29.3388625,48.085782,,,,0,,openstreetmap
Magnet,,Salmiya,29.3386433,48.0858876,,,,0,,openstreetmap
فروج ريبابلك,,Salmiya,29.3391647,48.0853297,,,,0,,openstreetmap
مشاوي راب & رول,,Salmiya,29.3376472,48.0868693,,,,0,,openstreetmap
دجاج كنتاكي,,Salmiya,29.3279873,48.0669493,,,,0,,openstreetmap
Cinnabon,,Salmiya,29.3363784,48.0871771,,,,0,,openstreetmap
Toot & Mish,,Salmiya,29.3353215,48.0887087,,,,0,,openstreetmap
Makarina,,Salmiya,29.3344353,48.0902161,,,,0,,openstreetmap
Ruby Tuesday,,Salmiya,29.3421661,48.0771689,,,,0,,openstreetmap
Volume Cafe,,Salmiya,29.3469184,48.0876754,,,,0,,openstreetmap
Cafe Degood,,Salmiya,29.3469136,48.0878601,,,,0,,openstreetmap
Tar Cafe,,Salmiya,29.3474154,48.0889305,,,,0,,openstreetmap
British Cafe Boutique,,Salmiya,29.3476199,48.0898036,,,,0,,openstreetmap
Second Cup,,Salmiya,29.3416656,48.0750327,,,,0,,openstreetmap
The Coffee Bean & Tea Leaf,,Salmiya,29.3410671,48.07308,,,,0,,openstreetmap
Great Steak,,Salmiya,29.341025,48.0728493,,,,0,,openstreetmap
Dwaihi Palace,,Salmiya,29.3386548,48.0685116,,,,0,,openstreetmap
Miramar Cafe,,Salmiya,29.3374425,48.066644,,,,0,,openstreetmap
Caesars Restaurant,,Salmiya,29.3359756,48.0632349,,,,0,,openstreetmap
Steak 'n Shake,,Salmiya,29.3426265,48.0779612,,,,0,,openstreetmap
Creperie,,Salmiya,29.342678,48.078102,,,,0,,openstreetmap
Burdo,,Salmiya,29.3427117,48.0781929,,,,0,,openstreetmap
Five Guys,,Salmiya,29.3432291,48.0796701,,,,0,,openstreetmap
Marroosh,,Salmiya,29.3343763,48.0541513,25735655,,,0,,openstreetmap
Wimpy,,Salmiya,29.3475505,48.0894373,,,,0,,openstreetmap
Costa,,Salmiya,29.3442847,48.0807867,,,,0,,openstreetmap
Homeslice Pizzeria,,Salmiya,29.3320792,48.0687892,,,,0,,openstreetmap
Fatburger,,Salmiya,29.3428824,48.0766342,,,,0,,openstreetmap
Stonegrill Restaurant,,Salmiya,29.3429671,48.0763602,,,,0,,openstreetmap
Hardee's,,Salmiya,29.342039,48.0741644,,,,0,,openstreetmap
KFC,,Salmiya,29.3420043,48.0739391,,,,0,,openstreetmap
Manuella,,Salmiya,29.3341056,48.0663483,,,,0,,openstreetmap
Classic Burger Joint,,Salmiya,29.3314784,48.0804197,,,,0,,openstreetmap
Fish Palace,,Salmiya,29.3339337,48.079248,,,,0,,openstreetmap
Rest House Cafe,,Salmiya,29.3294267,48.0795352,,,,0,,openstreetmap
Capitol Cafe,,Salmiya,29.3298081,48.079757,,,,0,,openstreetmap
LouCafe,,Salmiya,29.3383708,48.0707153,,,,0,,openstreetmap
Winner's,,Salmiya,29.3345414,48.0675001,,,,0,,openstreetmap
Caesar Salmiya Restaurants,Hamad Al-Mubarak Street,Salmiya,29.3350653,48.0700777,,http://caesarsgroup.net/restaurants.html,,0,,openstreetmap
Hookah Bar,,Salmiya,29.33408,48.0460031,,,,0,,openstreetmap
The Coffee Bean,,Salmiya,29.3283097,48.056081,,,,0,,openstreetmap
Iranian Cuisine,,Salmiya,29.3285261,48.0554645,,,,0,,openstreetmap
Farooj World,,Salmiya,29.3237574,48.0590582,,,,0,,openstreetmap
مقهى السالمية الشعبي,,Salmiya,29.3404824,48.0605611,,,,0,,openstreetmap
مطعم دار حمد السالمية,,Salmiya,29.3394517,48.0606578,,,,0,,openstreetmap
دار حمد,,Salmiya,29.3395147,48.0600302,,,,0,,openstreetmap
كرمز,,Salmiya,29.3170911,48.0546217,+96522050270,https://crumbs.com.kw/,,0,,openstreetmap
China House,,Salmiya,29.3380429,48.0723033,,,,0,,openstreetmap
شيف بحري,Dimnah Street,Salmiya,29.3350035,48.0669599,+96552525330,,,0,,openstreetmap
21 Degrees Cafe,شارع سالم المبارك,Salmiya,29.3360357,48.0630658,,,,0,,openstreetmap
فيكار التركي,Sayed Yaseen Al Tabtabai Street,Salmiya,29.3365098,48.0608294,+96525728080,,,0,,openstreetmap
بابل,شارع الخليج العربي,Salmiya,29.34469,48.0738938,,,,0,,openstreetmap
مقهى كاش (شيشة),,Salmiya,29.3473154,48.0899488,,,,0,,openstreetmap
Al- Tayeb Grill,شارع القناعي جادة 4,Salmiya,29.3371323,48.0911782,,,,0,,openstreetmap
Teja Indian Resturent,,Salmiya,29.3328794,48.0625803,,,,0,,openstreetmap
كيور يوسيتي,,Salmiya,29.3461258,48.084339,,,,0,,openstreetmap
خوان فالديز كافيه,,Salmiya,29.3462644,48.0845995,,,,0,,openstreetmap
Sas Silver Resturant,1,Salmiya,29.3228952,48.0623244,,,,0,,openstreetmap
بيتزا هت,,Salmiya,29.3298662,48.0769769,,,,0,,openstreetmap
برجر كنج,,Salmiya,29.329779,48.0769003,,,,0,,openstreetmap
شرمبي,,Salmiya,29.3298869,48.0771794,,,,0,,openstreetmap
The Crêpe café,,Salmiya,29.3295186,48.0769513,,,,0,,openstreetmap
24 بيراسو,,Salmiya,29.330003,48.0772747,,,,0,,openstreetmap
هرفي,,Salmiya,29.3295907,48.076811,,,,0,,openstreetmap
مستر صبز & رابس,,Salmiya,29.329676,48.0768582,,,,0,,openstreetmap
مطعم بام بنقاز,,Salmiya,29.3341205,48.0532403,+96566102100+96599762200,https://pampangasgrillrest.wordpress.com/,,0,,openstreetmap
بهار,,Salmiya,29.3266085,48.0572021,,,,0,,openstreetmap
Pares N Mami Kw,شارع هلال المطيري جادة 9,Salmiya,29.3332232,48.0562181,,https://www.facebook.com/paresnmami,,0,,openstreetmap
كاريبو كافيه,,Salmiya,29.3422015,48.0657198,,,,0,,openstreetmap
RITO CAFE,Salem Al-Mubarak Street,Salmiya,29.3428689,48.0767781,+96590929242,https://linktr.ee/ritecafe,,0,,openstreetmap
Wahed Bared Juice | عصير واحد بارد,شارع قطر,Salmiya,29.325671,48.0854106,+96565586633,https://reach.link/wahedbared,,0,,openstreetmap
Mr Ash,شارع قطر,Salmiya,29.3301452,48.080382,,https://www.instagram.com/mr_ash_kw/,,0,,openstreetmap
Antika,شارع سالم المبارك,Salmiya,29.3471772,48.0862146,+96565570490,https://www.antikakw.com/,,0,,openstreetmap
كوفي بين,,Salmiya,29.3310767,48.0546971,,,,0,,openstreetmap
koobs,شارع الدمنة,Salmiya,29.3394529,48.0710531,+96599872130,https://www.koobs.cafe,,0,,openstreetmap
Forty Eight East,,Salmiya,29.3472749,48.0917913,,,,0,,openstreetmap
بلقيس,,Salmiya,29.3247559,48.058694,,,,0,,openstreetmap
Espresso Lab,شارع سالم المبارك,Salmiya,29.33779,48.0661412,+96592224011,https://www.instagram.com/espressolab.kuwait,,0,,openstreetmap
Ray's One Resturant,,Salmiya,29.3357152,48.0944341,,,,0,,openstreetmap
Doner Kebab,,Salmiya,29.335434,48.0892682,,http://www.donerkebab.ae/,,0,,openstreetmap
The Sultan Jeans Grill,شارع الخليج العربي,Salmiya,29.3404434,48.0542215,,,,0,,openstreetmap
Wendy's,شارع البلاجات,Salmiya,29.3431398,48.0963154,,,,0,,openstreetmap
Bateel Coffee,,Salmiya,29.3358166,48.0597134,,,,0,,openstreetmap
Tasty Hut Restaurant,7,Salmiya,29.3352527,48.0586862,,,,0,,openstreetmap
Hyderabad House,,Salmiya,29.326482,48.0681285,,,,0,,openstreetmap
Karimbumkala,,Salmiya,29.3240559,48.0649766,,,,0,,openstreetmap
Desi Treat,,Salmiya,29.329795,48.0609581,,,,0,,openstreetmap
Police Steak Restaurant,,Salmiya,29.3381694,48.0885116,,,,0,,openstreetmap
Naif Chicken,,Salmiya,29.3351032,48.080816,,,,0,,openstreetmap
Sokarah,,Salmiya,29.3308189,48.06062,,,,0,,openstreetmap
Jeita,,Salmiya,29.3338722,48.0541559,,,,0,,openstreetmap
Naif,,Salmiya,29.33466,48.0548172,,,,0,,openstreetmap
Laziz Steek,,Salmiya,29.3273938,48.0562264,,,,0,,openstreetmap
Jabeela Juce (Saftladen),,Salmiya,29.3435907,48.0756162,,,,0,,openstreetmap
Khalid Zaid Al-Khalid Food Court,,Salmiya,29.3380278,48.0508229,,,,0,,openstreetmap
Kateh,"Arabella Complex, Street 25, 25000, Kuwait",Salwa,29.302884300000002,48.086023399999995,,,4.9,0,,google_places
Leila Min Lebnen - ليلى من لبنان,"Arabella Complex, Street 25, 25000, Kuwait",Salwa,29.3028545,48.088014199999996,,,4.9,0,,google_places
Al Mann O Salwa Restaurant,"Kuwait City, Kuwait",Salwa,29.3689492,47.98007260000001,,,4.1,0,,google_places
مطعم سلوى الشام,سلوى قطعه 10شارع 4مقابل، فرع الجمعية، Kuwait,Salwa,29.2870495,48.0786814,,,4.5,0,,google_places
Palm & Berdawny - Arabella Complex,"Altaawn street) Arabella Complex, Al-Ta'awen St, kuwait, Kuwait",Salwa,29.3031182,48.0862033,,,4.7,0,,google_places
Bazaar gurme,"Al-Taawen Street Arabella Mall Ground Floor, 833P+699، الرميثية، Kuwait",Salwa,29.303036100000003,48.085981,,,4.2,0,,google_places
Arabella,"Al-Ta'awen St, Al Bida، Kuwait",Salwa,29.3027834,48.086027699999995,,,4.3,0,,google_places
بيت الكرم Bayt Elkaram,"Street 10, 15169, Kuwait",Salwa,29.297121,48.0728111,,,4.8,0,,google_places
Philly’s Steaks & Hoagies - Salwa,"1 St, Kuwait",Salwa,29.306429700000002,48.0714951,,,4.8,0,,google_places
The Rooftop – Lounge And Restaurant,"25 Al Ta'awon St, Kuwait",Salwa,29.3018704,48.087830399999994,,,4.2,0,,google_places
Al Bustan Restaurant,"Al Ta'awn Street Radisson Blu Hotel Al Bida'a, Kuwait",Salwa,29.301181599999996,48.0871298,,,4.4,0,,google_places
Ghadeer restaurant,"Salwa Block 6 street 3, قطعة 6، Kuwait",Salwa,29.2998039,48.0690868,,,4.4,0,,google_places
Babel,"Arabian Gulf St, Salmiya, Kuwait",Salwa,29.344656999999998,48.073955999999995,,,4.3,0,,google_places
THE KIMCHI,"KW, Al Bida Al Tawoun Street 13122, Kuwait",Salwa,29.301481699999997,48.088229,,,4.5,0,,google_places
HuQQabaz,"Al Taween Street, Hawalli Al Bida'a, Block 13 Rimal Complex Al Bida'a, 25 شارع التعاون، 25000, Kuwait",Salwa,29.320991300000003,48.08870770000001,,,4.6,0,,google_places
Zibaa Resto Cafe,"Arabella, 25, Kuwait",Salwa,29.3028572,48.0879451,,,4.1,0,,google_places
Indian restaurant,"33 5 St, Kuwait",Salwa,29.2926828,48.0740762,,,4.6,0,,google_places
Al Fahood Restaurant,Al hadlaq complex، Street 5، Kuwait,Salwa,29.3002151,48.0762484,,,4.0,0,,google_places
Icon Rooftop Lounge,"Al Taawon Street, 25601, Kuwait",Salwa,29.303029300000002,48.087040099999996,,,5.0,0,,google_places
Ihssane,,Salé,34.0687568,-6.7919518,,,,0,,openstreetmap
Café la Valée,,Salé,33.9877782,-6.7389616,,,,0,,openstreetmap
Café Les Deux Palmiers,,Salé,34.0494553,-6.7982647,,,,0,,openstreetmap
Café la Côte,,Salé,34.0470792,-6.8278929,,,,0,,openstreetmap
café Badr,,Salé,34.0493456,-6.7995031,,,,0,,openstreetmap
Oriental,,Salé,33.9955129,-6.7417798,,,,0,,openstreetmap
Chez vous,,Salé,33.9957209,-6.7381884,,,,0,,openstreetmap
Viva,,Salé,33.9964825,-6.7371596,,,,0,,openstreetmap
Palacio,,Salé,33.9982484,-6.741218,,,,0,,openstreetmap
Marsa,Avenue Abderrahim Bouabid,Salé,34.0009875,-6.742819,,,,0,,openstreetmap
café,,Salé,33.9937976,-6.7441393,,,,0,,openstreetmap
Nakhil,,Salé,33.9962067,-6.7411621,,,,0,,openstreetmap
Galilio,,Salé,33.9953389,-6.741477,,,,0,,openstreetmap
Café Pappas,,Salé,34.0743681,-6.7949339,,,,0,,openstreetmap
Salma Palace,,Salé,34.0720559,-6.7956374,,,,0,,openstreetmap
Oum,,Salé,33.9869943,-6.7390125,,,,0,,openstreetmap
Café Fennick,,Salé,34.0321213,-6.8226597,,,,0,,openstreetmap
Café Bahja,,Salé,34.0436492,-6.7963353,,,,0,,openstreetmap
café Orkidea Blanca,Avenue D,Salé,34.0693994,-6.7921428,+212537877373,,,0,,openstreetmap
Л-марса Сале,,Salé,34.0281368,-6.8226461,,,,0,,openstreetmap
Fm,,Salé,34.043029,-6.782102,,,,0,,openstreetmap
قهوة البال,,Salé,34.0547202,-6.8192637,,,,0,,openstreetmap
Ichbilia اشبيلية,Avenue Moulay Abdellah,Salé,34.0220462,-6.7716797,,,,0,,openstreetmap
مقهى سرايا,Avenue Abdelkrim El Khattabi,Salé,34.0357782,-6.7870388,,,,0,,openstreetmap
مقهى بيكولو,Avenue Abdelkrim El Khattabi,Salé,34.0361923,-6.7866607,,,,0,,openstreetmap
مقهى فلسطين,Avenue 20 Aout,Salé,34.0400059,-6.7849728,,,,0,,openstreetmap
مقهى لاتينا,Avenue Abdelkrim El Khattabi,Salé,34.0389847,-6.7858294,,,,0,,openstreetmap
مقهى اوتاوا,Avenue Abdelkrim El Khattabi,Salé,34.0375515,-6.7860871,,,,0,,openstreetmap
Café Rosalina مقهى روزالينا,Avenue Abdelkrim El Khattabi,Salé,34.0366038,-6.7863542,,,,0,,openstreetmap
مقهى دالي,Avenue Abdelkrim El Khattabi,Salé,34.0415419,-6.7849697,,,,0,,openstreetmap
مقهى بريستيج,Avenue Abdelkrim El Khattabi,Salé,34.0372101,-6.7860738,,,,0,,openstreetmap
CIBO Pizzerie Italiane,,Salé,33.9959749,-6.7368873,+212633936085,,,0,,openstreetmap
Chez Mario,,Salé,34.0516389,-6.7958041,,,,0,,openstreetmap
