name,country,city,address,latitude,longitude,phone,website,rating,reviews_count,price_range,source
Pista House Kuwait,Kuwait,Kuwait City,,29.3741957,47.997507399999996,,,4.5,0,,google_places
Upper Street Steakhouse,Kuwait,Kuwait City,,29.390302900000002,47.997651499999996,,,4.6,0,,google_places
Olio Trattoria Italiana,Kuwait,Kuwait City,,29.269295399999994,48.090190799999995,,,4.3,0,,google_places
Vigonovo,Kuwait,Kuwait City,,29.375975,47.993210499999996,,,4.7,0,,google_places
Delizio in the city,Kuwait,Kuwait City,,29.366297,47.969429,,,4.5,0,,google_places
Mughal Mahal Sharq,Kuwait,Kuwait City,,29.3776349,47.993115200000005,,,4.5,0,,google_places
Ibn El Jabal,Kuwait,Kuwait City,,29.3693124,47.9703279,,,4.4,0,,google_places
TGI Friday's | Kuwait Towers,Kuwait,Kuwait City,,29.389686400000002,48.0031507,,,4.8,0,,google_places
Lazy Cat Morouj,Kuwait,Kuwait City,,29.258703099999995,48.0221697,,,4.8,0,,google_places
Midar,Kuwait,Kuwait City,,29.303379800000002,47.943148,,,4.8,0,,google_places
Naif Chicken,Kuwait,Mangaf,,29.0931343,48.1302379,,,,0,,openstreetmap
Failakka,Kuwait,Mangaf,,29.0942946,48.1330209,,,,0,,openstreetmap
Kaser Al Raiyan Restaurant,Kuwait,Mangaf,,29.0943722,48.1339433,,,,0,,openstreetmap
Lahore Tower Restaurant,Kuwait,Mangaf,,29.0945721,48.1340159,,,,0,,openstreetmap
Reef Turky Restaurant,Kuwait,Mangaf,,29.0941984,48.1307228,,,,0,,openstreetmap
Skyzone,Kuwait,Mangaf,,29.0945491,48.1325544,,,,0,,openstreetmap
Sripura Restaurant,Kuwait,Mangaf,,29.0961485,48.1358149,,,,0,,openstreetmap
Tasty Mangaf,Kuwait,Mangaf,,29.0942522,48.1311124,,,,0,,openstreetmap
Wah Ji Wah Restaurant,Kuwait,Mangaf,شارع 27,29.0959782,48.1341457,+96523712220,https://www.kuwaitrestaurantmenu.com/2019/08/wah-ji-wah-restaurant-phone-menu.html,,0,,openstreetmap
Sabaidee,Kuwait,Mangaf,26th Street,29.0956259,48.1358732,,,,0,,openstreetmap
Burger King,Kuwait,Mangaf,,29.0998344,48.1341253,,,,0,,openstreetmap
Hardees,Kuwait,Mangaf,,29.0988957,48.1304172,,,,0,,openstreetmap
Biriyani House,Kuwait,Mangaf,,29.0954692,48.1296846,,,,0,,openstreetmap
جريت ستيك,Kuwait,Mangaf,,29.0980706,48.1354195,,,,0,,openstreetmap
Waffle & Steak,Kuwait,Mangaf,,29.0968741,48.1370235,,,,0,,openstreetmap
Pizza Hut,Kuwait,Mangaf,,29.0943523,48.1372075,,,,0,,openstreetmap
Or Noyau,Kuwait,Mangaf,,29.1009607,48.1372419,,,,0,,openstreetmap
Fil-Fil Restuarent,Kuwait,Mangaf,شارع 28,29.1016382,48.1352094,55788006,,,0,,openstreetmap
Pinoy's Best Restaurant,Kuwait,Mangaf,شارع 28,29.1016992,48.1361723,+96597681149,,,0,,openstreetmap
شيخ الفطاير,Kuwait,Mangaf,شارع 25,29.096846,48.136292,,,,0,,openstreetmap
Subway,Kuwait,Mangaf,,29.1038147,48.1329346,,,,0,,openstreetmap
Shrimpy's,Kuwait,Mangaf,,29.1005093,48.1330667,,,,0,,openstreetmap
KFC,Kuwait,Mangaf,,29.0992241,48.1341783,,,,0,,openstreetmap
Hip Hop Food Shop,Kuwait,Mangaf,,29.100306,48.1340449,,,,0,,openstreetmap
Coffee and Bean,Kuwait,Mangaf,,29.1009221,48.1371604,,,,0,,openstreetmap
Kalavara Restaurant,Kuwait,Mangaf,شارع 28,29.1018338,48.1353307,+96550200284,,,0,,openstreetmap
Toll House Cafe,Kuwait,Mubarak Al Kabeer,,29.2124173,48.1045243,,,,0,,openstreetmap
Munch,Kuwait,Mubarak Al Kabeer,,29.2120123,48.1045511,,,,0,,openstreetmap
Upper Crust Pizza,Kuwait,Mubarak Al Kabeer,,29.2118624,48.1046665,,,,0,,openstreetmap
Smash Burger,Kuwait,Mubarak Al Kabeer,,29.2119397,48.104637,,,,0,,openstreetmap
hardeez,Kuwait,Mubarak Al Kabeer,,29.2043063,48.0777623,,,,0,,openstreetmap
مطعم الخالدية,Kuwait,Mubarak Al Kabeer,,29.2031274,48.0776703,,,,0,,openstreetmap
Mcdonalds,Kuwait,Mubarak Al Kabeer,,29.2357937,48.0646464,,,,0,,openstreetmap
Subway,Kuwait,Mubarak Al Kabeer,,29.2357541,48.0644291,,,,0,,openstreetmap
Pizza Hut,Kuwait,Mubarak Al Kabeer,,29.2356979,48.064244,,,,0,,openstreetmap
ماكدونالدز,Kuwait,Mubarak Al Kabeer,,29.2643552,48.0847335,,,,0,,openstreetmap
Starbucks,Kuwait,Mubarak Al Kabeer,,29.2023901,48.0500689,,,,0,,openstreetmap
Ayyame,Kuwait,Mubarak Al Kabeer,,29.2122728,48.1044782,,,,0,,openstreetmap
Chicken Tikka,Kuwait,Mubarak Al Kabeer,,29.2043715,48.0777691,,,,0,,openstreetmap
BIG Smoke Burger,Kuwait,Mubarak Al Kabeer,,29.2131407,48.1039966,,,,0,,openstreetmap
كافيهات و مطاعم المروج,Kuwait,Mubarak Al Kabeer,,29.2610468,48.0215152,,,,0,,openstreetmap
Burger King,Kuwait,Mubarak Al Kabeer,,29.2578809,48.0765317,,,,0,,openstreetmap
مقاهي مروج,Kuwait,Mubarak Al Kabeer,,29.2614646,48.0217287,,,,0,,openstreetmap
كرك غلام,Kuwait,Mubarak Al Kabeer,,29.2619931,48.0216998,,,,0,,openstreetmap
المسيله مجموعة مطاعم و كوفيات,Kuwait,Mubarak Al Kabeer,,29.2652706,48.0876502,,,,0,,openstreetmap
كنتاكي,Kuwait,Mubarak Al Kabeer,,29.1886349,48.0797239,,,,0,,openstreetmap
88,Kuwait,Mubarak Al Kabeer,,29.1968945,48.047929,,,,0,,openstreetmap
جباتي راشد,Kuwait,Mubarak Al Kabeer,,29.1970573,48.0474308,,,,0,,openstreetmap
مقهى ميراج الخير,Kuwait,Mubarak Al Kabeer,,29.1986774,48.04705,,,,0,,openstreetmap
PJ's Coffee of New Orleans,Kuwait,Mubarak Al Kabeer,,29.1969312,48.1097345,,,,0,,openstreetmap
Caribou Coffee,Kuwait,Mubarak Al Kabeer,,29.1965354,48.1098319,,,,0,,openstreetmap
Chili's,Kuwait,Mubarak Al Kabeer,,29.1966482,48.1095783,,,,0,,openstreetmap
مطعم ومقهى شامبيونز لاونج,Kuwait,Mubarak Al Kabeer,,29.201067,48.0453184,,,,0,,openstreetmap
نايف,Kuwait,Mubarak Al Kabeer,,29.1976929,48.10173,,,,0,,openstreetmap
برجر كنج,Kuwait,Mubarak Al Kabeer,,29.1976298,48.1017625,,,,0,,openstreetmap
باكرز,Kuwait,Mubarak Al Kabeer,,29.1975224,48.1013767,+96590901700,,,0,,openstreetmap
Fh Cafe & Restaurant,Kuwait,Mubarak Al Kabeer,,29.1985729,48.0530555,,,,0,,openstreetmap
مطعم سلطع,Kuwait,Mubarak Al Kabeer,,29.1978072,48.0505512,60300801,https://www.mrsalta.com,,0,,openstreetmap
ديار,Kuwait,Mubarak Al Kabeer,,29.2595506,48.0668452,,,,0,,openstreetmap
بيج بير جريل,Kuwait,Mubarak Al Kabeer,شارع 44,29.2195919,48.1018714,,,,0,,openstreetmap
ستاربكس,Kuwait,Mubarak Al Kabeer,شارع 46,29.2137679,48.1037651,,https://www.starbucks.com/store-locator/store/1006332/%D8%AF%D9%8A%DA%A4%D9%88%D9%86-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%81%D8%AD%D9%8A%D8%AD%D9%8A%D9%84%D8%8C-%D8%B7%D8%B1%D9%8A%D9%82-30-%D9%82%D8%B7%D8%B9%D8%A9-9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%,,0,,openstreetmap
ريد كاربت,Kuwait,Mubarak Al Kabeer,,29.2149273,48.1035653,,,,0,,openstreetmap
برندا هاوس,Kuwait,Mubarak Al Kabeer,,29.2149435,48.103438,,,,0,,openstreetmap
تشكن تشويس,Kuwait,Mubarak Al Kabeer,,29.2148906,48.1036016,,,,0,,openstreetmap
بيتزا هت,Kuwait,Mubarak Al Kabeer,,29.2157546,48.1031687,,,,0,,openstreetmap
لانج دوكس,Kuwait,Mubarak Al Kabeer,,29.2154764,48.103198,,,,0,,openstreetmap
كبابجي,Kuwait,Mubarak Al Kabeer,,29.2161348,48.1029686,,,,0,,openstreetmap
كاسبر,Kuwait,Mubarak Al Kabeer,,29.2162829,48.1028717,,,,0,,openstreetmap
فرايديز,Kuwait,Mubarak Al Kabeer,,29.2159093,48.1031132,,,,0,,openstreetmap
سول,Kuwait,Mubarak Al Kabeer,,29.2146561,48.1033866,,,,0,,openstreetmap
دار أبو الحصاني,Kuwait,Mubarak Al Kabeer,,29.2149102,48.1032887,,,,0,,openstreetmap
برقر أند كرك,Kuwait,Mubarak Al Kabeer,,29.2155563,48.1031956,,,,0,,openstreetmap
شوكوفيل,Kuwait,Mubarak Al Kabeer,,29.2153829,48.1032156,,,,0,,openstreetmap
يوني مون,Kuwait,Mubarak Al Kabeer,,29.2148506,48.1036355,,,,0,,openstreetmap
باستا مانيا,Kuwait,Mubarak Al Kabeer,,29.2162095,48.1029151,,,,0,,openstreetmap
سنترل كافيه,Kuwait,Mubarak Al Kabeer,,29.2135085,48.1038796,,,,0,,openstreetmap
جوني روكتس,Kuwait,Mubarak Al Kabeer,,29.2136653,48.1038293,,,,0,,openstreetmap
لا تيراس,Kuwait,Mubarak Al Kabeer,,29.2134763,48.1037854,,,,0,,openstreetmap
داما كافيه,Kuwait,Mubarak Al Kabeer,,29.2133049,48.1039309,,,,0,,openstreetmap
إلكترك برقر,Kuwait,Mubarak Al Kabeer,,29.2132014,48.1037983,,,,0,,openstreetmap
تن تونتي,Kuwait,Mubarak Al Kabeer,,29.2132201,48.103949,,,,0,,openstreetmap
نينو,Kuwait,Mubarak Al Kabeer,,29.2135823,48.1038573,,,,0,,openstreetmap
ميد إن إنديا,Kuwait,Mubarak Al Kabeer,,29.2133796,48.1039038,,,,0,,openstreetmap
مصل ميكر جريل,Kuwait,Mubarak Al Kabeer,,29.2131368,48.1039593,,,,0,,openstreetmap
كوستا كوفي,Kuwait,Mubarak Al Kabeer,,29.2636826,48.0855338,,,,0,,openstreetmap
كريزي تشكن,Kuwait,Mubarak Al Kabeer,شارع 116,29.2636348,48.0842087,+9651817774,,,0,,openstreetmap
كرك الشايب,Kuwait,Mubarak Al Kabeer,,29.2490595,48.0896424,,,,0,,openstreetmap
١واحد ساندوتش,Kuwait,Mubarak Al Kabeer,,29.2491304,48.0898706,,,,0,,openstreetmap
كوفي بين,Kuwait,Mubarak Al Kabeer,,29.258079,48.0793974,,,,0,,openstreetmap
خنين,Kuwait,Mubarak Al Kabeer,,29.2609674,48.0217861,,,,0,,openstreetmap
Buger Boutique,Kuwait,Mubarak Al Kabeer,,29.2613581,48.0218106,,,,0,,openstreetmap
Ubon,Kuwait,Mubarak Al Kabeer,,29.2615098,48.0218548,,,,0,,openstreetmap
دومينوز بيتزا,Kuwait,Mubarak Al Kabeer,,29.261242,48.0819188,,https://www.dominos.com,,0,,openstreetmap
انناس,Kuwait,Mubarak Al Kabeer,,29.2576903,48.0222046,,,,0,,openstreetmap
MeatMoot,Kuwait,Mubarak Al Kabeer,,29.1930415,48.1136811,+96556660677,https://meatmoot.com.tr/branches/second-kuwait/,,0,,openstreetmap
كباب آغا كريم,Kuwait,Mubarak Al Kabeer,,29.2652115,48.0784844,,,,0,,openstreetmap
عمتي نورة,Kuwait,Mubarak Al Kabeer,,29.2605978,48.0811467,,,,0,,openstreetmap
كوردو,Kuwait,Mubarak Al Kabeer,,29.2652099,48.0783462,,,,0,,openstreetmap
كاريبو كوفي,Kuwait,Mubarak Al Kabeer,,29.2604248,48.0218798,,,,0,,openstreetmap
Lazy Cat,Kuwait,Mubarak Al Kabeer,,29.2587032,48.0222387,,,,0,,openstreetmap
Joe & The Juice,Kuwait,Mubarak Al Kabeer,,29.2602026,48.0222876,,,,0,,openstreetmap
Love Restaurant,Kuwait,Mubarak Al Kabeer,,29.2601184,48.0222911,,,,0,,openstreetmap
Stock Room,Kuwait,Mubarak Al Kabeer,,29.2575826,48.0221969,,,,0,,openstreetmap
Solia,Kuwait,Mubarak Al Kabeer,,29.2589478,48.022248,,,,0,,openstreetmap
Trapani,Kuwait,Mubarak Al Kabeer,,29.2606485,48.0217777,,,,0,,openstreetmap
T La Felice,Kuwait,Mubarak Al Kabeer,,29.2602447,48.0221371,,,,0,,openstreetmap
Emirgan Sutis,Kuwait,Mubarak Al Kabeer,,29.2605101,48.0218131,,,,0,,openstreetmap
Sabah Wu Masa,Kuwait,Mubarak Al Kabeer,,29.2611834,48.0217854,,,,0,,openstreetmap
Le Relais De l'Entrecôte,Kuwait,Mubarak Al Kabeer,,29.260873,48.0217731,,,,0,,openstreetmap
Kumar,Kuwait,Mubarak Al Kabeer,,29.2617359,48.0218324,,,,0,,openstreetmap
أوشن باسكت,Kuwait,Mubarak Al Kabeer,شارع 136,29.2580914,48.0794706,,,,0,,openstreetmap
دانكن دونتي,Kuwait,Mubarak Al Kabeer,,29.2602116,48.0849181,,,,0,,openstreetmap
ومبي,Kuwait,Mubarak Al Kabeer,,29.2133715,48.1038423,,,,0,,openstreetmap
إليفيشن برجر,Kuwait,Mubarak Al Kabeer,,29.2424614,48.0868186,,,,0,,openstreetmap
نخي وباجيلا - جمعية المسايل,Kuwait,Mubarak Al Kabeer,,29.2418812,48.0866414,,,,0,,openstreetmap
Mall 30,Kuwait,Mubarak Al Kabeer,,29.1951492,48.1100292,,,,0,,openstreetmap
Amarok Gaming Lounge,Kuwait,Mubarak Al Kabeer,,29.1968362,48.0496575,,,,0,,openstreetmap
Liteandbite,Kuwait,Mubarak Al Kabeer,,29.200493,48.0460932,,,,0,,openstreetmap
Vibes Restaurant Complex,Kuwait,Mubarak Al Kabeer,,29.2091858,48.1053539,,,,0,,openstreetmap
دارة مول,Kuwait,Mubarak Al Kabeer,,29.1929958,48.1137163,,,,0,,openstreetmap
The Spot Restaurant Complex,Kuwait,Mubarak Al Kabeer,,29.2651046,48.0873833,,,,0,,openstreetmap
مجمع ديڤون للمطاعم,Kuwait,Mubarak Al Kabeer,شارع 46,29.2134421,48.1039596,,,,0,,openstreetmap
ذ يارد,Kuwait,Mubarak Al Kabeer,,29.2148233,48.1034873,,,,0,,openstreetmap
مجمع مطاعم ذ ليك,Kuwait,Mubarak Al Kabeer,,29.2158373,48.1031793,,,,0,,openstreetmap
Toby's Estate,Kuwait,Mubarak Al Kabeer,,29.2671797,48.0871966,,,,0,,openstreetmap
بك,Kuwait,Mubarak Al Kabeer,,29.2570477,48.0213567,,,,0,,openstreetmap
Kateh,Kuwait,Mubarak Al Kabeer,,29.2618524,48.0219583,,,,0,,openstreetmap
Little Ruby's,Kuwait,Mubarak Al Kabeer,,29.2618523,48.0221039,,,,0,,openstreetmap
The Dining,Kuwait,Mubarak Al Kabeer,,29.1965974,48.1097168,,,,0,,openstreetmap
Shake Shack,Kuwait,Mubarak Al Kabeer,,29.2579416,48.0221389,,,,0,,openstreetmap
% Arabica,Kuwait,Mubarak Al Kabeer,,29.261882,48.0223343,,,,0,,openstreetmap
Beastro,Kuwait,Mubarak Al Kabeer,,29.2578308,48.0221365,,,,0,,openstreetmap
Apiza,Kuwait,Mubarak Al Kabeer,,29.2619049,48.0222559,,,,0,,openstreetmap
ماكدونالدز,Kuwait,Sabah Al Salem,,29.2643552,48.0847335,,,,0,,openstreetmap
Burger King,Kuwait,Sabah Al Salem,,29.2578809,48.0765317,,,,0,,openstreetmap
ديار,Kuwait,Sabah Al Salem,,29.2595506,48.0668452,,,,0,,openstreetmap
كوستا كوفي,Kuwait,Sabah Al Salem,,29.2636826,48.0855338,,,,0,,openstreetmap
كريزي تشكن,Kuwait,Sabah Al Salem,شارع 116,29.2636348,48.0842087,+9651817774,,,0,,openstreetmap
كرك الشايب,Kuwait,Sabah Al Salem,,29.2490595,48.0896424,,,,0,,openstreetmap
١واحد ساندوتش,Kuwait,Sabah Al Salem,,29.2491304,48.0898706,,,,0,,openstreetmap
كوفي بين,Kuwait,Sabah Al Salem,,29.258079,48.0793974,,,,0,,openstreetmap
دومينوز بيتزا,Kuwait,Sabah Al Salem,,29.261242,48.0819188,,https://www.dominos.com,,0,,openstreetmap
كباب آغا كريم,Kuwait,Sabah Al Salem,,29.2652115,48.0784844,,,,0,,openstreetmap
عمتي نورة,Kuwait,Sabah Al Salem,,29.2605978,48.0811467,,,,0,,openstreetmap
كوردو,Kuwait,Sabah Al Salem,,29.2652099,48.0783462,,,,0,,openstreetmap
أوشن باسكت,Kuwait,Sabah Al Salem,شارع 136,29.2580914,48.0794706,,,,0,,openstreetmap
دانكن دونتي,Kuwait,Sabah Al Salem,,29.2602116,48.0849181,,,,0,,openstreetmap
T Grill Restaurant Salmiya,Kuwait,Salmiya,,29.333757,48.058473199999995,,,4.8,0,,google_places
Freej Swaeleh,Kuwait,Salmiya,,29.338990799999998,48.0681655,,,4.3,0,,google_places
Babel,Kuwait,Salmiya,,29.344656999999998,48.073955999999995,,,4.3,0,,google_places
Asha's,Kuwait,Salmiya,,29.3305423,48.0764746,,,4.8,0,,google_places
Jamawar | مطعم جاماوار الهندي,Kuwait,Salmiya,,29.346452099999997,48.0938717,,,4.6,0,,google_places
Dar Hamad,Kuwait,Salmiya,,29.3392577,48.0600636,,,4.3,0,,google_places
Misk Restaurant,Kuwait,Salmiya,,29.347290899999997,48.0859832,,,4.4,0,,google_places
Albatroun Restaurant - مطعم البترون,Kuwait,Salmiya,,29.336477799999997,48.0921122,,,4.7,0,,google_places
Mughal Mahal Exotica,Kuwait,Salmiya,,29.3472504,48.086038099999996,,,4.8,0,,google_places
Mughal Mahal Salmiya Marina Plaza,Kuwait,Salmiya,,29.338334399999994,48.0669592,,,4.6,0,,google_places
Thakkara Restaurant Salmiya,Kuwait,Salmiya,,29.325306299999998,48.0591022,,,4.4,0,,google_places
Chicago Resturant,Kuwait,Salmiya,,29.345672999999994,48.083876599999996,,,4.9,0,,google_places
P.F. Chang's,Kuwait,Salmiya,,29.344238299999997,48.046589399999995,,,4.5,0,,google_places
GIA - Salmiya,Kuwait,Salmiya,,29.3377199,48.0508147,,,4.3,0,,google_places
Sufa Salaam Restaurant مطعم صوفا سلام,Kuwait,Salmiya,,29.336152199999997,48.0632412,,,4.7,0,,google_places
Il Terrazzo - Restaurant & Lounge,Kuwait,Salmiya,,29.3429618,48.076065799999995,,,4.2,0,,google_places
مطعم بيت الاسماك,Kuwait,Salmiya,,29.336885700000003,48.0593989,,,4.2,0,,google_places
Dampa Feast Salmiya,Kuwait,Salmiya,,29.328379700000003,48.0804705,,,4.2,0,,google_places
برغر كنغ,Kuwait,Salmiya,,29.3337723,48.0584666,,,,0,,openstreetmap
Burger King,Kuwait,Salmiya,,29.3410454,48.0450609,,,,0,,openstreetmap
Phuket Thai Restaurant,Kuwait,Salmiya,,29.3372848,48.0598457,,,,0,,openstreetmap
Chicken Tikka,Kuwait,Salmiya,,29.3425967,48.0738882,,,,0,,openstreetmap
كولومبوس كافيه,Kuwait,Salmiya,,29.3415309,48.0745442,,,,0,,openstreetmap
برغر كنغ (Burger King),Kuwait,Salmiya,,29.3418926,48.075582,,,,0,,openstreetmap
ماكدونالدز,Kuwait,Salmiya,Salem Al-Mubarak Street,29.3410305,48.0726828,,,,0,,openstreetmap
Marina Thai,Kuwait,Salmiya,,29.3375219,48.0474297,,,,0,,openstreetmap
Pizza Hut,Kuwait,Salmiya,,29.3298373,48.0809404,,,,0,,openstreetmap
بطريق,Kuwait,Salmiya,شارع عبد الكريم الخطابي,29.32555,48.071018,,,,0,,openstreetmap
ستاربكس,Kuwait,Salmiya,,29.3417717,48.0736662,,,,0,,openstreetmap
كباب شاوارما,Kuwait,Salmiya,,29.325917,48.06453,,,,0,,openstreetmap
دانكن دونتس,Kuwait,Salmiya,,29.3256374,48.0580236,,,,0,,openstreetmap
Papa John's,Kuwait,Salmiya,,29.3193982,48.0585922,,,,0,,openstreetmap
كستنة,Kuwait,Salmiya,,29.3276111,48.0678834,,,,0,,openstreetmap
Domino's,Kuwait,Salmiya,,29.3249546,48.0581309,,,,0,,openstreetmap
Dragon Express,Kuwait,Salmiya,,29.3313151,48.0700292,,,,0,,openstreetmap
Subway,Kuwait,Salmiya,,29.342616,48.037143,,,,0,,openstreetmap
Diva's Restaurant,Kuwait,Salmiya,,29.3482713,48.0888698,,,,0,,openstreetmap
Applebee's,Kuwait,Salmiya,,29.3502213,48.0900509,,,,0,,openstreetmap
بيتزا هت (Pizza Hut),Kuwait,Salmiya,,29.3417209,48.0750557,,,,0,,openstreetmap
Kurdo,Kuwait,Salmiya,,29.3340691,48.0920962,,,,0,,openstreetmap
Kono Pizza,Kuwait,Salmiya,,29.3433212,48.0942739,,,,0,,openstreetmap
China Garden Restaurant,Kuwait,Salmiya,,29.3411353,48.0936623,,,,0,,openstreetmap
Mango World,Kuwait,Salmiya,,29.3428281,48.0960307,,,,0,,openstreetmap
Pain Quotidien,Kuwait,Salmiya,,29.3424428,48.0657133,,,,0,,openstreetmap
White Café,Kuwait,Salmiya,,29.339118,48.064752,,,,0,,openstreetmap
Restaurant,Kuwait,Salmiya,,29.3428163,48.08726,,,,0,,openstreetmap
فريج صويلح,Kuwait,Salmiya,,29.3390828,48.0684084,,,,0,,openstreetmap
Babylon Restaurant,Kuwait,Salmiya,شارع بغد اد جادة 2,29.3368074,48.0615317,,,,0,,openstreetmap
Starbucks,Kuwait,Salmiya,شارع بغد اد جادة 2,29.3366616,48.0616565,,,,0,,openstreetmap
Brother Burger,Kuwait,Salmiya,,29.3368073,48.0554988,,,,0,,openstreetmap
Cozy Court Cafe,Kuwait,Salmiya,,29.3375453,48.0586481,,,,0,,openstreetmap
Al-Badawi Coffee,Kuwait,Salmiya,,29.3377187,48.0613736,,,,0,,openstreetmap
Prime & Toast,Kuwait,Salmiya,,29.345647,48.0779391,,,,0,,openstreetmap
Costa Coffee,Kuwait,Salmiya,,29.3470837,48.0856879,,,,0,,openstreetmap
New baba Restaurant,Kuwait,Salmiya,Hamad Al Mubarak Street,29.3439482,48.0901244,,,,0,,openstreetmap
Ladies Saloon,Kuwait,Salmiya,9,29.3343767,48.057848,,,,0,,openstreetmap
Kibbeh W'bas,Kuwait,Salmiya,,29.3339658,48.0571877,,,,0,,openstreetmap
House Bucks,Kuwait,Salmiya,,29.3335863,48.057141,,,,0,,openstreetmap
Special Degucci,Kuwait,Salmiya,,29.3334919,48.0568904,,,,0,,openstreetmap
Atlantis Palace,Kuwait,Salmiya,,29.3335308,48.0567672,,,,0,,openstreetmap
Anatolia,Kuwait,Salmiya,,29.3334604,48.0566632,,,,0,,openstreetmap
Time Out,Kuwait,Salmiya,,29.3361267,48.0726193,,,,0,,openstreetmap
Shrimpy,Kuwait,Salmiya,,29.3434589,48.0896351,,,,0,,openstreetmap
Mabrook Al Salmiya Indian Restaurant,Kuwait,Salmiya,,29.3394927,48.093311,,,,0,,openstreetmap
Superstar Juice,Kuwait,Salmiya,,29.339404,48.0936867,,,,0,,openstreetmap
Alameed Coffee,Kuwait,Salmiya,,29.3255114,48.0855064,,,,0,,openstreetmap
Cafe Bazza,Kuwait,Salmiya,,29.3313609,48.0796356,,,,0,,openstreetmap
Appetizer,Kuwait,Salmiya,,29.3333724,48.0755156,,,,0,,openstreetmap
Red Castle Restaurant,Kuwait,Salmiya,,29.3397309,48.0909555,,,,0,,openstreetmap
Hungry Bunny,Kuwait,Salmiya,,29.3384709,48.0888846,,,,0,,openstreetmap
تاكو بل,Kuwait,Salmiya,,29.3392723,48.085217,,,,0,,openstreetmap
Cake & Bake,Kuwait,Salmiya,,29.3392138,48.0852841,,,,0,,openstreetmap
بازوكا,Kuwait,Salmiya,,29.3388625,48.085782,,,,0,,openstreetmap
Magnet,Kuwait,Salmiya,,29.3386433,48.0858876,,,,0,,openstreetmap
فروج ريبابلك,Kuwait,Salmiya,,29.3391647,48.0853297,,,,0,,openstreetmap
مشاوي راب & رول,Kuwait,Salmiya,,29.3376472,48.0868693,,,,0,,openstreetmap
دجاج كنتاكي,Kuwait,Salmiya,,29.3279873,48.0669493,,,,0,,openstreetmap
Cinnabon,Kuwait,Salmiya,,29.3363784,48.0871771,,,,0,,openstreetmap
Toot & Mish,Kuwait,Salmiya,,29.3353215,48.0887087,,,,0,,openstreetmap
Makarina,Kuwait,Salmiya,,29.3344353,48.0902161,,,,0,,openstreetmap
Ruby Tuesday,Kuwait,Salmiya,,29.3421661,48.0771689,,,,0,,openstreetmap
Volume Cafe,Kuwait,Salmiya,,29.3469184,48.0876754,,,,0,,openstreetmap
Cafe Degood,Kuwait,Salmiya,,29.3469136,48.0878601,,,,0,,openstreetmap
Tar Cafe,Kuwait,Salmiya,,29.3474154,48.0889305,,,,0,,openstreetmap
British Cafe Boutique,Kuwait,Salmiya,,29.3476199,48.0898036,,,,0,,openstreetmap
Second Cup,Kuwait,Salmiya,,29.3416656,48.0750327,,,,0,,openstreetmap
The Coffee Bean & Tea Leaf,Kuwait,Salmiya,,29.3410671,48.07308,,,,0,,openstreetmap
Great Steak,Kuwait,Salmiya,,29.341025,48.0728493,,,,0,,openstreetmap
Dwaihi Palace,Kuwait,Salmiya,,29.3386548,48.0685116,,,,0,,openstreetmap
Miramar Cafe,Kuwait,Salmiya,,29.3374425,48.066644,,,,0,,openstreetmap
Caesars Restaurant,Kuwait,Salmiya,,29.3359756,48.0632349,,,,0,,openstreetmap
Steak 'n Shake,Kuwait,Salmiya,,29.3426265,48.0779612,,,,0,,openstreetmap
Creperie,Kuwait,Salmiya,,29.342678,48.078102,,,,0,,openstreetmap
Burdo,Kuwait,Salmiya,,29.3427117,48.0781929,,,,0,,openstreetmap
Five Guys,Kuwait,Salmiya,,29.3432291,48.0796701,,,,0,,openstreetmap
Marroosh,Kuwait,Salmiya,,29.3343763,48.0541513,25735655,,,0,,openstreetmap
Wimpy,Kuwait,Salmiya,,29.3475505,48.0894373,,,,0,,openstreetmap
Costa,Kuwait,Salmiya,,29.3442847,48.0807867,,,,0,,openstreetmap
Homeslice Pizzeria,Kuwait,Salmiya,,29.3320792,48.0687892,,,,0,,openstreetmap
Fatburger,Kuwait,Salmiya,,29.3428824,48.0766342,,,,0,,openstreetmap
Stonegrill Restaurant,Kuwait,Salmiya,,29.3429671,48.0763602,,,,0,,openstreetmap
Hardee's,Kuwait,Salmiya,,29.342039,48.0741644,,,,0,,openstreetmap
KFC,Kuwait,Salmiya,,29.3420043,48.0739391,,,,0,,openstreetmap
Manuella,Kuwait,Salmiya,,29.3341056,48.0663483,,,,0,,openstreetmap
Classic Burger Joint,Kuwait,Salmiya,,29.3314784,48.0804197,,,,0,,openstreetmap
Fish Palace,Kuwait,Salmiya,,29.3339337,48.079248,,,,0,,openstreetmap
Rest House Cafe,Kuwait,Salmiya,,29.3294267,48.0795352,,,,0,,openstreetmap
Capitol Cafe,Kuwait,Salmiya,,29.3298081,48.079757,,,,0,,openstreetmap
LouCafe,Kuwait,Salmiya,,29.3383708,48.0707153,,,,0,,openstreetmap
Winner's,Kuwait,Salmiya,,29.3345414,48.0675001,,,,0,,openstreetmap
Caesar Salmiya Restaurants,Kuwait,Salmiya,Hamad Al-Mubarak Street,29.3350653,48.0700777,,http://caesarsgroup.net/restaurants.html,,0,,openstreetmap
Hookah Bar,Kuwait,Salmiya,,29.33408,48.0460031,,,,0,,openstreetmap
The Coffee Bean,Kuwait,Salmiya,,29.3283097,48.056081,,,,0,,openstreetmap
